series_success,fourth_down_converted,fourth_down_failed,first_down,yardline_100,ydstogo,yards_gained,score_differential,game_seconds_remaining,epa,wp,rush_attempt,pass_attempt,ep
0.0,0.0,1.0,0.0,38.0,2.0,-2.0,-6.0,2055.0,-2.8716426,0.32086325,1.0,0.0,1.1544553
1.0,1.0,0.0,1.0,38.0,1.0,2.0,-13.0,1420.0,2.127524,0.124123566,1.0,0.0,1.7122823
1.0,1.0,0.0,1.0,27.0,1.0,2.0,0.0,2165.0,1.5327445,0.6409096,1.0,0.0,2.7960184
1.0,1.0,0.0,1.0,54.0,1.0,11.0,-13.0,737.0,2.6809077,0.05349623,0.0,1.0,0.39384702
0.0,0.0,1.0,0.0,38.0,5.0,0.0,-13.0,610.0,-2.602652,0.047525365,0.0,1.0,0.54968464
0.0,0.0,1.0,0.0,82.0,17.0,0.0,-16.0,295.0,-3.2818456,0.0063632205,0.0,1.0,-1.3744056
1.0,1.0,0.0,1.0,18.0,2.0,4.0,3.0,2700.0,2.2003062,0.65791637,1.0,0.0,2.8767931
0.0,0.0,1.0,0.0,40.0,13.0,0.0,-27.0,1466.0,-2.0471313,0.0016439453,0.0,1.0,-0.29500264
1.0,1.0,0.0,1.0,51.0,1.0,2.0,-30.0,1069.0,2.3316,0.00071376946,1.0,0.0,0.26054892
0.0,0.0,1.0,0.0,26.0,2.0,0.0,24.0,698.0,-3.3200247,0.99985373,0.0,1.0,2.2167108
0.0,0.0,1.0,0.0,19.0,19.0,0.0,-24.0,503.0,-3.3779454,0.00036268772,0.0,1.0,2.443634
1.0,1.0,0.0,1.0,52.0,5.0,11.0,-10.0,1963.0,2.4396408,0.18768473,0.0,1.0,0.30430725
1.0,1.0,0.0,1.0,70.0,1.0,7.0,-10.0,1426.0,2.4224772,0.16567676,1.0,0.0,-0.4815125
0.0,0.0,1.0,0.0,43.0,5.0,0.0,-10.0,1227.0,-2.774233,0.17302887,0.0,1.0,0.34400988
0.0,0.0,1.0,0.0,7.0,7.0,0.0,-13.0,592.0,-2.643004,0.065106295,0.0,1.0,2.8607295
1.0,1.0,0.0,1.0,61.0,2.0,3.0,-13.0,287.0,2.057441,0.030842597,1.0,0.0,-0.2796311
0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3503.0,-2.4136922,0.6894527,1.0,0.0,3.2950618
1.0,1.0,0.0,1.0,61.0,1.0,2.0,-16.0,666.0,1.8949035,0.030367495,1.0,0.0,0.40413696
1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2852.0,3.673095,0.67720234,0.0,1.0,3.326905
0.0,0.0,1.0,0.0,39.0,5.0,-9.0,-7.0,2618.0,-3.0444996,0.2115694,0.0,1.0,0.24201511
0.0,0.0,1.0,0.0,42.0,5.0,0.0,-3.0,1860.0,-2.5057352,0.3420293,0.0,1.0,0.70668334
0.0,0.0,1.0,0.0,34.0,7.0,3.0,-20.0,1068.0,-3.058879,0.015432375,0.0,1.0,0.7793289
1.0,1.0,0.0,1.0,38.0,1.0,3.0,4.0,3001.0,2.2158067,0.7386301,1.0,0.0,1.4990443
1.0,1.0,0.0,1.0,30.0,5.0,6.0,4.0,2881.0,3.077276,0.73045033,0.0,1.0,1.5035666
1.0,1.0,0.0,1.0,54.0,1.0,10.0,-14.0,2246.0,2.6117413,0.106782906,1.0,0.0,0.48007655
1.0,1.0,0.0,1.0,35.0,1.0,5.0,-14.0,2099.0,1.771645,0.10865898,1.0,0.0,2.0670056
0.0,0.0,1.0,0.0,21.0,1.0,-4.0,-14.0,1970.0,-3.5324552,0.13950253,1.0,0.0,2.7091675
0.0,0.0,1.0,0.0,42.0,1.0,0.0,-9.0,533.0,-3.2176595,0.10161617,0.0,1.0,1.3018577
1.0,1.0,0.0,1.0,46.0,8.0,20.0,-8.0,26.0,1.2656746,0.03670594,0.0,1.0,0.26717937
1.0,1.0,0.0,1.0,27.0,1.0,2.0,-3.0,387.0,1.6574132,0.48006523,1.0,0.0,2.4977233
0.0,0.0,1.0,0.0,34.0,1.0,0.0,17.0,2828.0,-3.5422332,0.927471,1.0,0.0,2.1182692
1.0,1.0,0.0,1.0,68.0,1.0,6.0,-13.0,725.0,2.210754,0.049129933,1.0,0.0,-0.44004542
1.0,1.0,0.0,1.0,66.0,1.0,2.0,-1.0,236.0,1.9743086,0.45555684,1.0,0.0,-0.44820645
1.0,1.0,0.0,1.0,22.0,1.0,3.0,-11.0,2043.0,1.5697018,0.2048116,1.0,0.0,2.739607
1.0,1.0,0.0,1.0,16.0,1.0,1.0,0.0,740.0,1.4598613,0.62498766,1.0,0.0,3.4848936
1.0,1.0,0.0,1.0,5.0,4.0,5.0,-7.0,330.0,4.084715,0.27088243,0.0,1.0,2.9152849
1.0,1.0,0.0,1.0,3.0,1.0,1.0,7.0,2094.0,2.0304508,0.8448515,1.0,0.0,4.1879478
0.0,0.0,1.0,0.0,38.0,6.0,0.0,14.0,1162.0,-2.1181083,0.9439059,0.0,1.0,0.73402286
0.0,0.0,1.0,0.0,82.0,17.0,0.0,-13.0,247.0,-1.4218023,0.01470507,0.0,1.0,-1.6195726
1.0,1.0,0.0,1.0,38.0,3.0,14.0,-3.0,2966.0,4.140849,0.4460073,0.0,1.0,0.05031614
0.0,0.0,1.0,0.0,21.0,7.0,-10.0,-3.0,2835.0,-4.362837,0.4656934,0.0,1.0,2.338451
1.0,1.0,0.0,1.0,39.0,1.0,4.0,3.0,2438.0,2.05371,0.63477486,0.0,1.0,1.617119
1.0,1.0,0.0,1.0,55.0,2.0,7.0,-19.0,863.0,2.9037282,0.016172701,0.0,1.0,-0.33135617
1.0,1.0,0.0,1.0,50.0,12.0,18.0,-19.0,693.0,4.1770844,0.011312916,0.0,1.0,-0.4685729
0.0,0.0,1.0,0.0,29.0,7.0,0.0,-19.0,600.0,-3.2885156,0.011725157,0.0,1.0,1.7985517
0.0,0.0,1.0,0.0,85.0,5.0,0.0,-19.0,388.0,-3.0617182,0.0020138791,0.0,1.0,-1.7486577
0.0,0.0,1.0,0.0,6.0,1.0,-3.0,4.0,1367.0,-4.0570755,0.77406025,1.0,0.0,3.728118
1.0,1.0,0.0,1.0,36.0,1.0,2.0,2.0,549.0,1.5971191,0.7357385,1.0,0.0,1.9989495
1.0,1.0,0.0,1.0,68.0,18.0,23.0,-8.0,111.0,3.3495698,0.03241849,0.0,1.0,-0.9168987
0.0,0.0,1.0,0.0,62.0,27.0,0.0,-8.0,74.0,-1.3546062,0.026301445,0.0,1.0,-0.108732305
1.0,1.0,0.0,1.0,72.0,2.0,31.0,-4.0,2401.0,4.1430035,0.26435912,0.0,1.0,-0.76713115
0.0,0.0,1.0,0.0,4.0,4.0,0.0,-4.0,2145.0,-2.7760377,0.40279704,0.0,1.0,2.9819703
1.0,1.0,0.0,1.0,41.0,2.0,4.0,-4.0,1441.0,3.084058,0.3400984,0.0,1.0,0.48113456
0.0,0.0,1.0,0.0,24.0,1.0,0.0,10.0,2604.0,-4.2361417,0.75929344,0.0,1.0,2.777932
0.0,0.0,1.0,0.0,9.0,4.0,0.0,-20.0,1434.0,-3.0410779,0.07155439,0.0,1.0,2.9954448
0.0,0.0,1.0,0.0,10.0,4.0,0.0,-23.0,183.0,-3.3252854,0.0008413129,0.0,1.0,2.785235
0.0,0.0,1.0,0.0,56.0,1.0,0.0,-7.0,1975.0,-2.8068922,0.22659798,1.0,0.0,0.24611689
1.0,1.0,0.0,1.0,66.0,1.0,1.0,7.0,1166.0,1.9765735,0.78161764,1.0,0.0,-0.01672919
1.0,1.0,0.0,1.0,54.0,5.0,5.0,-10.0,611.0,2.7669532,0.07814064,0.0,1.0,-0.45446485
0.0,0.0,1.0,0.0,21.0,3.0,0.0,0.0,3223.0,-3.455983,0.49793753,0.0,1.0,2.5128887
0.0,0.0,1.0,0.0,53.0,1.0,0.0,0.0,2105.0,-3.1535935,0.581282,1.0,0.0,0.5445743
1.0,1.0,0.0,1.0,25.0,1.0,2.0,-4.0,943.0,1.8156936,0.46771333,1.0,0.0,2.786048
0.0,0.0,1.0,0.0,33.0,1.0,-1.0,-7.0,523.0,-3.615593,0.1867669,0.0,1.0,2.140148
1.0,1.0,0.0,1.0,40.0,2.0,20.0,4.0,1122.0,3.954726,0.7465675,0.0,1.0,0.97579885
1.0,1.0,0.0,1.0,62.0,10.0,16.0,-10.0,414.0,3.727477,0.050018,0.0,1.0,-0.5554328
1.0,1.0,0.0,1.0,1.0,1.0,1.0,-10.0,46.0,2.337444,0.058124326,0.0,1.0,4.6625557
1.0,1.0,0.0,1.0,45.0,5.0,25.0,-4.0,2081.0,3.955643,0.28168464,0.0,1.0,0.24704777
1.0,1.0,0.0,1.0,35.0,7.0,35.0,8.0,1892.0,6.070074,0.8508354,0.0,1.0,0.9299261
1.0,1.0,0.0,1.0,23.0,4.0,6.0,-22.0,905.0,2.347857,0.0035366945,0.0,1.0,2.4156663
0.0,0.0,1.0,0.0,77.0,13.0,9.0,-23.0,482.0,-2.139454,0.00029503813,1.0,0.0,-1.5975643
0.0,0.0,1.0,0.0,70.0,5.0,3.0,-37.0,18.0,-1.8221743,3.3714005e-05,1.0,0.0,-0.055040427
1.0,1.0,0.0,1.0,38.0,6.0,16.0,-20.0,500.0,4.06179,0.005099395,0.0,1.0,0.4321919
0.0,0.0,1.0,0.0,6.0,4.0,0.0,6.0,2908.0,-2.741697,0.76201814,0.0,1.0,2.9773269
0.0,0.0,1.0,0.0,73.0,6.0,5.0,-14.0,337.0,-2.4981441,0.018603928,1.0,0.0,-1.2313659
1.0,1.0,0.0,1.0,32.0,1.0,20.0,-17.0,8.0,-1.6746377,0.0007897125,0.0,1.0,1.6746377
0.0,0.0,1.0,0.0,41.0,5.0,0.0,0.0,3390.0,-2.552147,0.398776,0.0,1.0,-0.18289167
1.0,1.0,0.0,1.0,45.0,1.0,1.0,0.0,3083.0,2.1939008,0.41576707,1.0,0.0,0.38208008
1.0,1.0,0.0,1.0,13.0,1.0,2.0,4.0,589.0,1.4253625,0.7960393,1.0,0.0,3.4881601
0.0,0.0,1.0,0.0,1.0,1.0,-1.0,17.0,241.0,-4.2478275,0.9987305,1.0,0.0,4.288288
0.0,0.0,1.0,0.0,80.0,8.0,6.0,-17.0,63.0,-2.8496299,0.0005616243,0.0,1.0,-0.3558601
1.0,1.0,0.0,1.0,55.0,1.0,12.0,-3.0,2961.0,3.0308354,0.30405062,0.0,1.0,-0.23557174
1.0,1.0,0.0,1.0,44.0,2.0,7.0,-20.0,1282.0,3.256823,0.035631046,0.0,1.0,0.2769228
0.0,0.0,1.0,0.0,3.0,3.0,0.0,-20.0,961.0,-3.1467888,0.020292878,0.0,1.0,3.0288873
0.0,0.0,1.0,0.0,58.0,1.0,-7.0,-20.0,460.0,-3.9249287,0.0021595429,0.0,1.0,0.20531577
1.0,1.0,0.0,1.0,26.0,2.0,12.0,-7.0,2617.0,2.8948681,0.32565355,0.0,1.0,2.3164613
0.0,0.0,1.0,0.0,2.0,2.0,0.0,-14.0,977.0,-3.4359965,0.099710576,0.0,1.0,3.2042842
0.0,0.0,1.0,0.0,35.0,2.0,0.0,0.0,2722.0,-2.3040543,0.52931845,0.0,1.0,1.5020672
1.0,1.0,0.0,1.0,65.0,1.0,2.0,7.0,245.0,1.8364558,0.90600485,1.0,0.0,-0.54496616
0.0,0.0,1.0,0.0,37.0,1.0,0.0,7.0,120.0,-1.8203328,0.9695803,1.0,0.0,0.54160404
1.0,1.0,0.0,1.0,57.0,1.0,1.0,-4.0,2146.0,1.6960788,0.28740382,1.0,0.0,0.32946005
1.0,1.0,0.0,1.0,31.0,4.0,31.0,-31.0,531.0,5.452264,9.0036476e-05,0.0,1.0,1.5477359
1.0,1.0,0.0,1.0,51.0,1.0,11.0,0.0,3473.0,2.7407384,0.5191948,0.0,1.0,0.9373631
0.0,0.0,1.0,0.0,31.0,1.0,-2.0,0.0,3319.0,-3.7781637,0.5543327,0.0,1.0,2.4412436
1.0,1.0,0.0,1.0,23.0,2.0,8.0,7.0,3013.0,2.345221,0.7492297,0.0,1.0,2.5437188
1.0,1.0,0.0,1.0,1.0,1.0,1.0,-7.0,2700.0,2.250715,0.3748732,0.0,1.0,4.749285
1.0,1.0,0.0,1.0,46.0,1.0,2.0,0.0,2411.0,1.889002,0.50429994,1.0,0.0,1.1034601
0.0,0.0,1.0,0.0,36.0,3.0,0.0,-10.0,1110.0,-3.514018,0.13227235,0.0,1.0,1.1570843
1.0,1.0,0.0,1.0,2.0,2.0,2.0,-17.0,613.0,3.7902508,0.023170236,1.0,0.0,3.2097492
1.0,1.0,0.0,1.0,75.0,10.0,21.0,-13.0,120.0,2.4338834,0.0036231123,0.0,1.0,-0.18846871
0.0,0.0,1.0,0.0,15.0,1.0,0.0,-6.0,66.0,-3.68351,0.27917442,0.0,1.0,3.2932308
0.0,0.0,1.0,0.0,77.0,2.0,-23.0,6.0,8.0,-1.83287,0.97610396,1.0,0.0,-0.16713
0.0,0.0,1.0,0.0,56.0,14.0,0.0,11.0,1829.0,-2.2570949,0.873495,1.0,0.0,0.076127335
0.0,0.0,1.0,0.0,33.0,7.0,4.0,-15.0,1334.0,-2.8318846,0.067342035,0.0,1.0,1.1067748
0.0,0.0,1.0,0.0,1.0,1.0,0.0,-8.0,434.0,-3.9977634,0.18554354,1.0,0.0,4.2554345
0.0,0.0,1.0,0.0,67.0,2.0,0.0,-8.0,110.0,-2.0281198,0.03525863,0.0,1.0,0.19976144
1.0,1.0,0.0,1.0,53.0,1.0,2.0,0.0,3370.0,2.3125741,0.589031,1.0,0.0,0.80620635
1.0,1.0,0.0,1.0,50.0,5.0,9.0,7.0,2217.0,3.4707334,0.6740448,1.0,0.0,-0.055836093
1.0,1.0,0.0,1.0,38.0,6.0,11.0,-1.0,472.0,3.6706872,0.5387314,0.0,1.0,0.53185755
0.0,0.0,1.0,0.0,67.0,2.0,0.0,-1.0,19.0,-1.7437772,0.25949606,0.0,1.0,0.020181961
1.0,1.0,0.0,1.0,34.0,2.0,10.0,-7.0,2905.0,3.246209,0.291043,0.0,1.0,1.1026125
1.0,1.0,0.0,1.0,28.0,1.0,3.0,0.0,2443.0,1.719861,0.564918,1.0,0.0,2.542386
1.0,1.0,0.0,1.0,43.0,1.0,2.0,-7.0,734.0,2.1875644,0.15171617,1.0,0.0,0.90097857
0.0,0.0,1.0,0.0,35.0,4.0,-7.0,-7.0,602.0,-3.620944,0.15840349,0.0,1.0,1.470372
1.0,1.0,0.0,1.0,15.0,2.0,3.0,-7.0,340.0,1.9858836,0.23247166,0.0,1.0,2.854907
1.0,1.0,0.0,1.0,45.0,1.0,1.0,7.0,2902.0,2.0501077,0.7414451,1.0,0.0,1.3568863
1.0,1.0,0.0,1.0,50.0,6.0,6.0,-13.0,2653.0,3.7156088,0.1371492,1.0,0.0,-0.30618018
0.0,0.0,1.0,0.0,31.0,3.0,2.0,-7.0,1594.0,-3.6681385,0.24979709,0.0,1.0,1.639806
1.0,1.0,0.0,1.0,48.0,1.0,20.0,7.0,1471.0,3.3988109,0.797076,0.0,1.0,1.1085045
1.0,1.0,0.0,1.0,38.0,1.0,38.0,-14.0,926.0,5.770239,0.06569093,0.0,1.0,1.2297611
0.0,0.0,1.0,0.0,54.0,3.0,0.0,-3.0,1804.0,-0.08035042,0.36911553,0.0,1.0,0.08035042
0.0,0.0,1.0,0.0,55.0,1.0,0.0,-3.0,743.0,-3.1353054,0.37033466,0.0,1.0,0.31827536
0.0,0.0,1.0,0.0,37.0,1.0,-3.0,6.0,223.0,-2.7555668,0.8866097,1.0,0.0,1.0942423
0.0,0.0,1.0,0.0,55.0,7.0,4.0,-14.0,26.0,-1.3263099,0.0011034166,1.0,0.0,0.16575564
0.0,0.0,1.0,0.0,52.0,3.0,0.0,-3.0,2651.0,-2.526285,0.39669427,0.0,1.0,-0.24249989
1.0,1.0,0.0,1.0,42.0,1.0,6.0,-10.0,123.0,1.8231908,0.020963438,1.0,0.0,1.2928779
1.0,1.0,0.0,1.0,8.0,3.0,8.0,0.0,592.0,3.993647,0.64150894,0.0,1.0,3.006353
1.0,1.0,0.0,1.0,35.0,1.0,5.0,7.0,200.0,2.116544,0.92478955,1.0,0.0,1.7511066
1.0,1.0,0.0,1.0,38.0,5.0,8.0,-6.0,1043.0,3.47524,0.28188744,0.0,1.0,0.6406571
1.0,1.0,0.0,1.0,54.0,1.0,2.0,-9.0,500.0,2.2014122,0.10262626,1.0,0.0,0.3780625
0.0,0.0,1.0,0.0,67.0,2.0,0.0,-17.0,1153.0,-6.036237,0.039329853,0.0,1.0,-0.963763
0.0,0.0,1.0,0.0,37.0,6.0,-13.0,-24.0,992.0,-3.5302577,0.0034582133,0.0,1.0,0.50696605
0.0,0.0,1.0,0.0,54.0,3.0,0.0,-31.0,568.0,-2.9431922,7.3442716e-05,0.0,1.0,-0.11957735
0.0,0.0,1.0,0.0,38.0,7.0,-9.0,-31.0,118.0,-0.70501864,6.5855034e-05,0.0,1.0,0.70501864
0.0,0.0,1.0,0.0,59.0,5.0,0.0,-25.0,903.0,-2.995786,0.0033380697,0.0,1.0,-0.19461988
1.0,1.0,0.0,1.0,3.0,2.0,3.0,25.0,628.0,3.8648062,0.9998087,0.0,1.0,3.1351938
0.0,0.0,1.0,0.0,27.0,8.0,0.0,-16.0,25.0,-1.7782856,0.000755393,0.0,1.0,1.7782856
1.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,2236.0,2.8203952,0.7470797,0.0,1.0,4.1796045
1.0,1.0,0.0,1.0,44.0,5.0,6.0,-11.0,2089.0,2.9277163,0.17234884,0.0,1.0,0.48220202
1.0,1.0,0.0,1.0,38.0,5.0,28.0,3.0,2382.0,4.5571165,0.60947776,1.0,0.0,0.38070604
0.0,0.0,1.0,0.0,44.0,1.0,0.0,-6.0,2075.0,-3.048947,0.32111964,0.0,1.0,1.0894468
1.0,1.0,0.0,1.0,66.0,1.0,3.0,-12.0,1258.0,2.2102885,0.09226139,1.0,0.0,-0.2254901
0.0,0.0,1.0,0.0,31.0,16.0,9.0,-19.0,387.0,-2.0671449,0.0032512334,0.0,1.0,1.5499506
1.0,1.0,0.0,1.0,67.0,6.0,9.0,-19.0,267.0,2.5063405,0.00120574,0.0,1.0,-0.6885276
1.0,1.0,0.0,1.0,58.0,10.0,14.0,-19.0,249.0,3.04213,0.0010485217,0.0,1.0,-0.38085583
0.0,0.0,1.0,0.0,44.0,10.0,0.0,-19.0,229.0,-1.9179273,0.0010628586,0.0,1.0,0.19377731
1.0,1.0,0.0,1.0,42.0,1.0,7.0,10.0,2223.0,2.4542768,0.84242755,1.0,0.0,1.087613
0.0,0.0,1.0,0.0,17.0,5.0,0.0,-16.0,722.0,-3.2704935,0.037231367,0.0,1.0,2.6036742
0.0,0.0,1.0,0.0,67.0,13.0,7.0,-23.0,197.0,-1.1516516,0.00022773129,0.0,1.0,-0.37914208
0.0,0.0,1.0,0.0,36.0,6.0,2.0,23.0,75.0,-1.0716605,0.9999068,1.0,0.0,0.3114546
1.0,1.0,0.0,1.0,55.0,1.0,1.0,11.0,1288.0,2.303032,0.8791495,1.0,0.0,0.5017912
0.0,0.0,1.0,0.0,68.0,3.0,0.0,-14.0,293.0,-2.8196933,0.022936797,0.0,1.0,-0.6621873
0.0,0.0,1.0,0.0,14.0,1.0,0.0,3.0,2680.0,-3.764936,0.5987418,1.0,0.0,3.4089608
1.0,1.0,0.0,1.0,49.0,1.0,14.0,7.0,1032.0,2.884769,0.7765735,1.0,0.0,0.9287077
0.0,0.0,1.0,0.0,67.0,6.0,0.0,-21.0,307.0,-2.7287776,0.0009536127,0.0,1.0,-0.8063571
1.0,1.0,0.0,1.0,26.0,3.0,5.0,21.0,247.0,1.8450559,0.9984041,1.0,0.0,1.6067581
1.0,1.0,0.0,1.0,60.0,1.0,6.0,0.0,3531.0,2.6278834,0.51455146,1.0,0.0,0.3041888
0.0,0.0,1.0,0.0,70.0,5.0,2.0,-3.0,777.0,-2.6971729,0.31504726,1.0,0.0,-1.1255909
1.0,1.0,0.0,1.0,50.0,3.0,10.0,-3.0,292.0,2.897072,0.3361773,0.0,1.0,0.11781339
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1131.0,2.0282247,0.6584139,1.0,0.0,4.9717755
1.0,1.0,0.0,1.0,68.0,14.0,24.0,-14.0,337.0,4.068774,0.018792966,0.0,1.0,-1.0837598
0.0,0.0,1.0,0.0,28.0,2.0,0.0,14.0,1323.0,-3.585598,0.9272726,0.0,1.0,2.0459278
0.0,0.0,1.0,0.0,30.0,3.0,0.0,-3.0,458.0,-2.977889,0.37240973,0.0,1.0,1.7139248
1.0,1.0,0.0,1.0,3.0,3.0,3.0,-10.0,60.0,4.0540276,0.03943332,0.0,1.0,2.9459727
1.0,1.0,0.0,1.0,41.0,2.0,13.0,0.0,3251.0,3.622867,0.50295544,0.0,1.0,0.43964466
1.0,1.0,0.0,1.0,66.0,1.0,21.0,-7.0,3098.0,3.2949984,0.2927626,1.0,0.0,-0.022938639
0.0,0.0,1.0,0.0,13.0,1.0,0.0,7.0,2183.0,-3.6423128,0.7870582,1.0,0.0,3.4615178
1.0,1.0,0.0,1.0,82.0,3.0,6.0,-10.0,527.0,2.473923,0.07426293,0.0,1.0,-1.2896997
1.0,1.0,0.0,1.0,15.0,3.0,4.0,-3.0,766.0,2.3972013,0.44441217,0.0,1.0,2.782424
1.0,1.0,0.0,1.0,66.0,1.0,8.0,-3.0,365.0,2.3562343,0.3624362,1.0,0.0,0.06771924
1.0,1.0,0.0,1.0,12.0,1.0,1.0,0.0,1104.0,1.3437175,0.63643557,1.0,0.0,3.8947382
1.0,1.0,0.0,1.0,37.0,2.0,5.0,4.0,643.0,2.4538898,0.768989,1.0,0.0,1.2029636
0.0,0.0,1.0,0.0,29.0,7.0,0.0,-6.0,32.0,-2.050921,0.136109,0.0,1.0,2.050921
0.0,0.0,1.0,0.0,50.0,3.0,1.0,-3.0,2385.0,-2.6526613,0.31989044,0.0,1.0,0.26828608
1.0,1.0,0.0,1.0,22.0,1.0,2.0,-10.0,394.0,1.4546875,0.09919406,1.0,0.0,2.7429926
1.0,1.0,0.0,1.0,3.0,3.0,3.0,-34.0,1200.0,4.009451,0.0012404249,1.0,0.0,2.990549
0.0,0.0,1.0,0.0,19.0,6.0,0.0,-37.0,415.0,-3.4683824,0.00015158387,0.0,1.0,2.4482062
0.0,0.0,1.0,0.0,45.0,5.0,0.0,-37.0,251.0,-2.7432134,0.000107275984,0.0,1.0,0.45648208
0.0,0.0,1.0,0.0,51.0,6.0,-3.0,-17.0,1142.0,-2.940178,0.0470137,0.0,1.0,-0.16670503
0.0,0.0,1.0,0.0,62.0,4.0,0.0,-20.0,855.0,-2.7432246,0.010299635,0.0,1.0,-0.72074777
1.0,1.0,0.0,1.0,44.0,4.0,6.0,-23.0,295.0,2.6901338,0.00031911902,1.0,0.0,0.3969529
1.0,1.0,0.0,1.0,29.0,1.0,6.0,-23.0,182.0,1.9072496,0.00033916775,1.0,0.0,2.044917
1.0,1.0,0.0,1.0,22.0,9.0,16.0,-23.0,92.0,3.010352,0.00029090236,1.0,0.0,2.2649074
1.0,1.0,0.0,1.0,56.0,2.0,7.0,-13.0,367.0,2.6688263,0.029275872,0.0,1.0,0.009918633
1.0,1.0,0.0,1.0,5.0,2.0,2.0,3.0,2984.0,2.9592335,0.6300386,1.0,0.0,3.00083
1.0,1.0,0.0,1.0,33.0,3.0,7.0,-5.0,1919.0,1.678615,0.40055263,0.0,1.0,0.6711999
0.0,0.0,1.0,0.0,46.0,1.0,0.0,0.0,3404.0,-3.7537875,0.50911844,0.0,1.0,1.2983928
1.0,1.0,0.0,1.0,44.0,1.0,3.0,0.0,3278.0,2.4698064,0.48698178,0.0,1.0,0.815136
1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,285.0,3.7183416,0.81824297,0.0,1.0,3.2816584
1.0,1.0,0.0,1.0,3.0,3.0,3.0,-9.0,140.0,3.9847732,0.09978368,1.0,0.0,3.0152268
0.0,0.0,1.0,0.0,42.0,8.0,0.0,0.0,3401.0,-2.2521255,0.4950585,0.0,1.0,0.30748686
0.0,0.0,1.0,0.0,45.0,3.0,0.0,-7.0,2515.0,-2.846045,0.2739984,0.0,1.0,0.35460356
0.0,0.0,1.0,0.0,68.0,1.0,-2.0,3.0,900.0,-3.4349523,0.59711313,1.0,0.0,-0.5499284
1.0,1.0,0.0,1.0,27.0,2.0,3.0,-3.0,2696.0,2.393383,0.549005,1.0,0.0,2.2907875
0.0,0.0,1.0,0.0,23.0,4.0,0.0,0.0,2196.0,-3.524955,0.48992875,0.0,1.0,2.4120333
1.0,1.0,0.0,1.0,29.0,3.0,14.0,-14.0,1238.0,3.1587079,0.08238472,0.0,1.0,1.9264559
0.0,0.0,1.0,0.0,59.0,1.0,-1.0,0.0,3060.0,-3.5576308,0.48073074,1.0,0.0,-0.17031473
1.0,1.0,0.0,1.0,3.0,2.0,3.0,4.0,2218.0,3.912841,0.73910093,0.0,1.0,3.087159
1.0,1.0,0.0,1.0,31.0,1.0,1.0,-18.0,1414.0,1.6832585,0.066239625,1.0,0.0,2.4724603
0.0,0.0,1.0,0.0,11.0,8.0,0.0,-22.0,826.0,-3.2143896,0.0035095033,0.0,1.0,2.893852
0.0,0.0,1.0,0.0,8.0,7.0,0.0,-22.0,296.0,-2.8086271,0.0019209035,0.0,1.0,2.6927867
0.0,0.0,1.0,0.0,36.0,2.0,1.0,-13.0,1328.0,-3.0740843,0.106321566,0.0,1.0,1.6619866
0.0,0.0,1.0,0.0,50.0,1.0,0.0,-16.0,446.0,-2.9822857,0.017789869,0.0,1.0,0.27440688
1.0,1.0,0.0,1.0,42.0,1.0,10.0,1.0,1579.0,2.7350109,0.6026016,1.0,0.0,1.4812689
0.0,0.0,1.0,0.0,6.0,1.0,0.0,5.0,430.0,-3.978515,0.8668814,1.0,0.0,3.7699492
1.0,1.0,0.0,1.0,41.0,3.0,5.0,0.0,3197.0,3.0118382,0.6093899,0.0,1.0,0.8296523
1.0,1.0,0.0,1.0,35.0,3.0,3.0,10.0,2256.0,2.061949,0.7978679,0.0,1.0,1.5890653
1.0,1.0,0.0,1.0,25.0,1.0,4.0,-17.0,1920.0,1.574815,0.13330188,1.0,0.0,2.20892
0.0,0.0,1.0,0.0,60.0,10.0,0.0,-7.0,75.0,0.051625896,0.051051844,0.0,1.0,-0.051625896
1.0,1.0,0.0,1.0,40.0,1.0,2.0,-9.0,1611.0,2.3187354,0.17254895,1.0,0.0,0.76898867
0.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,2985.0,-3.0983949,0.60156244,0.0,1.0,2.9252884
1.0,1.0,0.0,1.0,41.0,3.0,23.0,-3.0,2323.0,3.2677789,0.42515892,1.0,0.0,0.6605019
1.0,1.0,0.0,1.0,53.0,4.0,12.0,-1.0,1032.0,3.4454265,0.39162633,0.0,1.0,-0.30536032
1.0,1.0,0.0,1.0,46.0,1.0,3.0,-5.0,749.0,2.0062761,0.30035883,1.0,0.0,0.9974141
0.0,0.0,1.0,0.0,61.0,1.0,0.0,-3.0,342.0,-3.3666375,0.28268835,1.0,0.0,-0.056501355
1.0,1.0,0.0,1.0,17.0,3.0,17.0,0.0,3295.0,4.396142,0.5557755,0.0,1.0,2.6038582
0.0,0.0,1.0,0.0,45.0,2.0,-6.0,-10.0,2030.0,-2.7945147,0.20391445,0.0,1.0,0.6647097
1.0,1.0,0.0,1.0,13.0,4.0,6.0,-21.0,1176.0,2.7232597,0.040153477,1.0,0.0,2.865916
0.0,0.0,1.0,0.0,8.0,8.0,-7.0,-21.0,1063.0,-3.5295737,0.027188433,0.0,1.0,2.8886669
